source_fare,time_diff
2516,805172888000000
5261,113954423000000
11691,891554173000000
2814,15752368880000000
2100,2187563815000000
2695,113955602000000
3586,1150781393000000
2095,1928343051000000
2550,373143011000000
2016,718742968000000
3241,4433942952000000
2074,20936342918000000
1170,1669148807000000
2074,20936348803000000
3684,3829148761000000
2695,113948757000000
3065,113948716000000
2634,27526405000000
2356,113926328000000
2870,27526316000000
5970,3397126268000000
4167,11864326172000000
11691,891550606000000
11324,6939550600000000
1518,286750564000000
5795,5989125630000000
3241,4433925405000000
2870,27534081000000
5970,3397134081000000
5970,3397126963000000
6521,4779520989000000
3684,27541264000000
2081,286703138000000
2986,2619503112000000
4651,977903075000000
3048,27503031000000
2272,10568306415000000
5295,2705906414000000
1273,27506332000000
2341,459506228000000
2520,27511936000000
2483,113911935000000
5663,6939511932000000
2550,373111810000000
1738,2619519431000000
8952,3051519123000000
2394,2533118910000000
2870,27518136000000
2365,805118133000000
2516,2014718093000000
4244,545911434000000
3049,-58888615000000
4244,545904280000000
4311,373104278000000
2272,10568310431000000
4112,718705255000000
2550,373098900000000
2750,891498844000000
4732,113898765000000
4311,373096940000000
2245,3483496818000000
2768,113889465000000
2081,286688882000000
1738,2619488065000000
3255,113887702000000
2356,113895421000000
2550,373091377000000
2081,286683923000000
1738,2619486361000000
3683,27495619000000
2133,4001869318000000
2650,2446669084000000
4341,113869084000000
1738,2619481303000000
3516,3224280582000000
6473,113873897000000
2328,891473715000000
3961,459483517000000
5050,6161883517000000
4071,2705871405000000
3562,7976278860000000
2263,113868088000000
2364,977866399000000
1683,27478860000000
2533,4088263823000000
4724,7457863811000000
7920,4952241801000000
5596,2446641800000000
4329,113853918000000
5070,718653871000000
2057,6593856392000000
6531,5297853112000000
2550,373049293000000
7348,200241451000000
1911,459443840000000
3683,27461367000000
3536,2014636408000000
3890,459436407000000
8280,5384236358000000
2980,459436357000000
1909,805036320000000
2566,891436274000000
1909,805033112000000
1909,805033110000000
3890,459433005000000
5611,632232945000000
7805,8494628126000000
7348,200228088000000
3893,200227891000000
2117,4261026785000000
4240,2360226738000000
3733,718628867000000
2117,4174628828000000
5902,805040460000000
3450,27440365000000
2921,5038633887000000
4127,2878631413000000
1571,891423908000000
4329,113821374000000
4534,8840221373000000
2634,27421338000000
2921,4952220606000000
3395,632206386000000
3951,3915406353000000
4473,3483406334000000
2549,1669005587000000
5532,27411317000000
2986,2619411227000000
2445,286611189000000
5360,4520206949000000
5360,4520206913000000
13480,1064206909000000
3790,2619398882000000
4897,459398881000000
3669,5211419454000000
2117,4261019452000000
18961,27413126000000
5532,27412915000000
4498,1237011771000000
4149,459401637000000
2981,632178082000000
4676,27378038000000
3862,4347378000000000
5273,27386267000000
3048,27386215000000
3031,5729785622000000
3740,3656181333000000
2981,632181277000000
3395,632198101000000
1446,200197977000000
2834,4520193073000000
4638,3915393067000000
2686,9272179292000000
2339,200186422000000
2706,200176396000000
2206,27394293000000
1661,1236956326000000
4475,4606556122000000
3616,1150556120000000
3751,16529756119000000
4578,891366916000000
2556,4692966470000000
3014,27359459000000
4638,3915359456000000
4052,3656176318000000
6846,5729768656000000
2286,545766273000000
6846,5729756360000000
2706,200159296000000
15125,27373889000000
1799,372941796000000
1922,113741433000000
2755,27341382000000
3902,9963341340000000
1461,113741301000000
5273,27354299000000
3083,200154222000000
1063,2100953692000000
8567,7803346237000000
3839,7371345622000000
9448,5384145428000000
2706,27348232000000
3174,2619348167000000
2980,459354453000000
15125,27354418000000
1799,372936639000000
1478,977736385000000
10136,16616149310000000
2533,6766548851000000
7859,27353123000000
5031,2878531254000000
1526,27331184000000
1890,27330608000000
4404,4692930536000000
1922,113730506000000
2765,3310530474000000
5264,2964930419000000
5273,27315608000000
3044,2446515562000000
1518,459315520000000
2472,3224115499000000
2560,2100913937000000
6394,286513739000000
2244,113713680000000
4404,4692913676000000
5030,372918755000000
3882,11172918705000000
3236,5384121265000000
2263,113728806000000
4852,1064126401000000
2180,632108109000000
5274,27306295000000
3003,804893110000000
5515,1668893109000000
2235,459293068000000
2235,459293053000000
4038,804892966000000
2284,113701951000000
4709,5988901950000000
2100,2619301316000000
5032,113689059000000
4176,1755288856000000
4068,27288854000000
4804,200094284000000
5031,2878494240000000
2235,459293705000000
4804,200093703000000
2358,977700539000000
4581,8667298920000000
3044,1582491359000000
3964,459283835000000
2524,27268958000000
1265,891268829000000
6921,4779268779000000
3331,891268722000000
2525,2100868658000000
5021,286468653000000
12381,10654468581000000
4176,1755276757000000
2864,3742476704000000
4098,7284876546000000
1582,113676417000000
2686,3656076370000000
1763,459281945000000
1763,459281900000000
4176,1755281336000000
4114,5729681302000000
5535,3915269461000000
1265,891269288000000
3902,1150468100000000
4460,3569667881000000
5515,1668873706000000
5613,286473674000000
4422,10308868958000000
2750,1668878039000000
5573,113672861000000
3785,3310453887000000
4173,113653832000000
4385,2273653736000000
5297,5729653697000000
1014,1928053661000000
5297,5729646415000000
4897,459246413000000
3914,1236846351000000
8502,14888046314000000
2364,804846280000000
5515,1668845610000000
4098,7284845607000000
2410,804845573000000
3743,3137645513000000
3889,804861919000000
3910,27261178000000
3466,27243899000000
5573,113643638000000
11867,113660607000000
3889,804860606000000
12131,4952054170000000
3914,1236848686000000
3074,-59146963000000
5496,113623951000000
891,286423842000000
5481,3828823828000000
1902,113623779000000
5573,113623733000000
2059,2446423706000000
9553,8321623696000000
2059,2446423670000000
1461,27223536000000
1268,8148823311000000
12991,5038436721000000
4897,459236371000000
12381,10654436298000000
3899,804833103000000
4173,113633101000000
3680,891237995000000
3097,200037620000000
4408,12123220545000000
6072,5384041771000000
2612,8667228014000000
2059,2446431220000000
5030,372828094000000
2335,2619203929000000
4911,632003873000000
5274,27203870000000
2816,8148803625000000
1902,113611389000000
2698,1064011312000000
3950,200011228000000
1902,113618793000000
2386,113618778000000
3683,891218371000000
2244,113616634000000
6955,113616630000000
2641,1323216630000000
3578,1236801887000000
3578,1236801887000000
1068,1668801773000000
1625,3742413106000000
2652,113613058000000
6095,286413025000000
2081,286413023000000
9553,8321616040000000
3860,718409308000000
11725,718391398000000
4674,4001591363000000
7567,4951991340000000
2525,2100791291000000
2980,1323181356000000
3031,5729581314000000
6921,5038380989000000
9935,977580611000000
2291,631980322000000
3621,7630380322000000
6037,5383996340000000
10569,199996307000000
2071,3483188885000000
3445,2446388708000000
6042,286386745000000
4274,804786658000000
5274,27183871000000
2358,1323183788000000
4066,977598839000000
4161,113598763000000
3027,2619179320000000
2924,286368103000000
3031,5729568030000000
7071,4433568000000000
3621,7630376360000000
2164,891176359000000
4393,113576319000000
2117,459161270000000
7003,9963161231000000
3031,5729571829000000
2587,2705564298000000
1170,1236775574000000
3469,459173799000000
4953,286372001000000
39428,27163128000000
1667,804746318000000
7003,9963146313000000
6241,5470346269000000
3684,-59253780000000
3536,8321546199000000
2386,113546188000000
3508,459145978000000
1603,14455951262000000
2358,1323151230000000
2993,7975948021000000
3523,1150348013000000
2930,2014359129000000
7003,9963158943000000
2604,27155595000000
2566,891155548000000
1068,1668751969000000
3508,459151966000000
2566,891144441000000
3012,2446344124000000
2993,7975958592000000
2604,27153852000000
3684,27138955000000
4372,5211138914000000
5261,5729538828000000
4272,27140568000000
914,13764740565000000
4674,113531148000000
5553,27131057000000
4701,5729528991000000
2549,1236735686000000
3350,199930617000000
5794,2619138475000000
2123,459123854000000
914,2619136959000000
6241,5470309418000000
5116,9876709257000000
2231,804709099000000
3652,27108870000000
3388,1150308795000000
2748,27108760000000
1405,199910612000000
5237,27110608000000
3949,1409510379000000
1775,631910371000000
5037,3915118874000000
6427,7371118835000000
1405,199918792000000
2908,1755111321000000
7290,3223911283000000
5553,27116392000000
4601,4865516388000000
3780,8062321712000000
3754,631905619000000
2033,2100703891000000
5615,545501906000000
4580,5124694484000000
5055,2532694484000000
1603,545494325000000
4701,5729494175000000
3498,13505494130000000
2462,10740691348000000
2033,2100691299000000
2033,2100691227000000
3388,1150286572000000
6427,7111886274000000
3730,718298122000000
3350,27097977000000
2295,27101638000000
1518,718301349000000
4826,7284693127000000
3751,9531085268000000
2748,27096141000000
2049,27086853000000
3055,1063883670000000
5678,5297483662000000
3926,4087883624000000
4072,5038283598000000
5206,199883522000000
6365,7543869346000000
2100,286268760000000
3549,8321468674000000
4917,2532670579000000
2341,459070577000000
11835,3310270547000000
3750,1409484536000000
6376,199884505000000
3351,5211083708000000
1666,718276206000000
4372,5211076126000000
4176,977475941000000
2570,804663924000000
3351,5211063923000000
2549,1236678124000000
3750,1409478050000000
3750,1409476833000000
3056,27076833000000
3677,2619081875000000
3975,3396649449000000
2532,113449240000000
5098,9444648963000000
3664,6766248921000000
3032,372648885000000
3640,27061305000000
3254,4865461273000000
1613,199861266000000
3351,5211063028000000
3949,1409462877000000
4701,5729456677000000
3133,1495857928000000
1266,631856414000000
3492,7284651359000000
1820,199845581000000
3014,27053940000000
4054,2619043912000000
4546,5902243865000000
11390,286243828000000
4917,2532626402000000
2356,718226356000000
9365,3310226247000000
5733,27025205000000
6938,5556625204000000
2710,6247825205000000
3780,8062233856000000
3045,286233806000000
1438,27041863000000
7779,3051041863000000
2409,459036453000000
2117,459036398000000
7564,5643028699000000
9288,3569418601000000
2049,27037959000000
3131,286216956000000
3082,2187016909000000
1799,545416907000000
914,5038216744000000
2650,2532616609000000
6944,113418058000000
4826,3310217961000000
4756,113411390000000
2356,718211288000000
2356,718203887000000
2255,1236603794000000
6855,6420609295000000
2532,113413088000000
2356,113406163000000
3043,113405371000000
914,2705403887000000
5913,21799786377000000
4191,199786304000000
1518,718186270000000
2285,13159785612000000
6639,26994417000000
4946,7889394279000000
1887,2014193889000000
1775,631793887000000
6639,27001403000000
4953,286201322000000
3045,2187000583000000
2235,459000579000000
3249,458986814000000
4534,6593386481000000
3085,545401789000000
4118,891001563000000
3572,26993117000000
5579,1495793071000000
15362,5038198889000000
4755,3482985191000000
2715,977400443000000
5913,21799766962000000
2487,3223766811000000
1803,1754966566000000
3491,2100566462000000
4534,6679758884000000
2715,977358825000000
2487,3223758782000000
5617,286158741000000
3723,26979128000000
